,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
238,"his site uses data from the Storm Prediction Center, the SPC, part of the National Weather Service and the National Centers for Environmental Prediction. Their goal is to provide accurate and timely forecasts, severe outlooks, and other watches.",,06.17.2006,https://www.programmableweb.com/mashup/hurricane-storm-reports,Google Maps,,http://www.stormreportmap.com/,,
239,"Fun, challenging map game. Match the close-up satellite image with its location on the world map.",Games,06.17.2006,https://www.programmableweb.com/mashup/google-maps-quiz,Google Maps,"Games, Mapping",http://www.mindpicnic.com/maps-quiz/,,
240,A mashup showing Motorcycle Parking Sopts in San Francisco using Google Maps,Transportation,06.16.2006,https://www.programmableweb.com/mashup/motorcycle-parking-san-francisco,Google Maps,"Transportation, Mapping, Transportation, Parking",http://www.purplemoments.com/sfparking/index.html,,
241,Searches recent local news articles from Google News and plots it onto a Google Map giving perspective to the wide range of local news subjects.,News Services,06.16.2006,https://www.programmableweb.com/mashup/local-news-map,Google Maps,"News Services, Mapping",http://www.localnewsmap.com,,
242,"opsdo has two goals - to allow people to search many information sources which mainstream search engines do not cover well and to allow people to search groups of such sources -- e.g. RottenTomatoes, IMDb and Amazon.",Search,06.15.2006,https://www.programmableweb.com/mashup/opsdo,"Flickr, Technorati, Amazon Product Advertising, del.icio.us, eBay, Google Search, Yahoo Search, Tailrank, Raw Sugar","Search, eCommerce, Photos",http://www.opsdo.com/,,
243,Germany job search engine. ICjobs uses a new search technology and gathers jobs direct from company sites. It's NOT a meta search engine. ICjobs does NOT crawl job sites like monster.com.,Jobs,06.14.2006,https://www.programmableweb.com/mashup/icjobs-map-germany,Google Maps,"Jobs, German",http://www.icjobs.de/,,
244,A visual search mashup that uses a combination of AJAX and Flash for its user interface. Search results from Google and Yahoo.,Search,06.13.2006,https://www.programmableweb.com/mashup/eye-search,"Google Search, Yahoo Search",Search,http://www.eyesearch.org/,,
245,"Using this service, users can obtain the latest deals on all Domestic and International flights from SideStep. This service is available on cell phones - SMS, email and wap.",Travel,06.13.2006,https://www.programmableweb.com/mashup/flight-deals-sidestep,411Sync,"Travel, Messaging, Mobile",http://www.411sync.com/cgi-bin/travel.cgi#anchor27,,
246,"Search for products on: Google, Yahoo, PriceGrabber, Shopzilla, Amazon, Buy.com, etc. and kulist.com will show you price comparisons directly into your current page.
Click on a merchant for any product and optionally add the product to your ""lists"".
2%",eCommerce,06.12.2006,https://www.programmableweb.com/mashup/kulist.com,Amazon Product Advertising,eCommerce,http://www.kulist.com/,,
247,"Get the latest news, scores, schedules and information on your mobile phone with this 411sync mashup.",Sports,06.10.2006,https://www.programmableweb.com/mashup/world-cup-soccer-phone,411Sync,"Sports, Mobile, Messaging",http://www.411sync.com/cgi-bin/world_cup.cgi,,
248,"An simple, open skatespot database with searchable entries and locations plotted on Google maps.",Mapping,06.10.2006,https://www.programmableweb.com/mashup/skatespots.net,Google Maps,"Mapping, Sports",http://www.skatespots.net/,,
249,"Map of basketball courts, tennis courts, golf courses, softball/baseball fields, pool halls and bowling alleys by city.",Sports,06.09.2006,https://www.programmableweb.com/mashup/pickup-games-map,"Google Maps, Yahoo Geocoding","Sports, Mapping",http://www.pickupgame.com/basketballcourtstennisgolfsoftball/,,
250,Classifieds listings via Windows Live Expo for your zip code on Google Maps with Geocoding provided by Yahoo.,Mapping,06.08.2006,https://www.programmableweb.com/mashup/classifieds-map,"Google Maps, Yahoo Geocoding, Windows Live Expo","Mapping, eCommerce, Auctions",http://www.mibazaar.com/classifieds/,,
251,See geographical information about any ip or domain in the world.,Mapping,06.08.2006,https://www.programmableweb.com/mashup/geo-ip-tool,Google Maps,"Mapping, Networking",http://www.geoiptool.com/,,
252,This map plots more than 200 college campus-based mediation services using a list from www.campus-adr.org,Mapping,06.08.2006,https://www.programmableweb.com/mashup/campus-based-mediation-services-locator-map,Yahoo Maps,"Mapping, Education",http://campus-adr.org/maps/cmclocator.html,,
253,Get a map image of any location on your WAP enabled phone. The map image will provide street level information of the location.,Search,06.08.2006,https://www.programmableweb.com/mashup/map-wap-mobile-phone,411Sync,"Search, Mobile, Mapping, Messaging",http://www.411sync.com/cgi-bin/traffic_login.cgi#anchor6,,
254,"Cut and paste TrackBack service for blogs and web-pages. TrackBacks are cool, TrackBack spam isn not. TrackBackr finds trackback entries, filters out blog spam and can be added to your blog or web page in less then five minutes.",Blogging,06.07.2006,https://www.programmableweb.com/mashup/trackbackr,"Technorati, Google Search, Yahoo Search, SplogSpot","Blogging, Spam, Search",http://www.trackbackr.com/,,
255,French regional city finder for the Jura in France.,Mapping,06.07.2006,https://www.programmableweb.com/mashup/juracom,"Google Search, Google Maps","Mapping, Travel, French",http://www.juracom.com/carte-du-jura.html,,
256,Travel Information Directory. Mashup of Naver and Flickr.,Travel,06.07.2006,https://www.programmableweb.com/mashup/questglobe,"Flickr, Naver","Travel, Search, Photos, Korean",http://www.questglobe.com/,,
257,"Top 10 Colleges as reported by Princeton Review in the category of Best Value,Best Academics,Party Colleges,Beautiful Campuses, Happiest Students, Where Students Study Most, Where students rarely Study, Toughest Colleges to get into.",Education,06.07.2006,https://www.programmableweb.com/mashup/top-10-colleges,"Yahoo Geocoding, AIM Phoneline","Education, Mapping",http://www.mibazaar.com/education/top10colleges.html,,
258,mapits.de is a German real estate search engine based on Google Maps.,Mapping,06.06.2006,https://www.programmableweb.com/mashup/www.mapits.de,Google Maps,"Mapping, Real Estate, German",http://www.mapits.de,,
259,"The Pinguinale 2006 is an event in Wuppertal, Germany, because of the 125 birthday of the Wuppertaler Zoo. Map shows the places of 200 pinguins and photos of them. Firefox works better.",Mapping,06.05.2006,https://www.programmableweb.com/mashup/pinguinale-2006,Google Maps,"Mapping, Animals, German",http://gis.ibbeck.de/pinguinale/GoogleMapPinguinale.html,,
260,Worldwide dive site atlas and reference. Hundreds of dive sites from all continents listed. Sites mapped on Google Maps.,Mapping,06.05.2006,https://www.programmableweb.com/mashup/wannadive.net,Google Maps,"Mapping, Sports, Sports",http://www.wannadive.net,,
261,"Currency Conversion gives exchange rates between 2 currencies by cell phone. Via WAP, SMS and Email.",Mobile,06.03.2006,https://www.programmableweb.com/mashup/currency-conversion-mobile-phone,411Sync,"Mobile, Messaging",http://411sync.com/cgi-bin/finance_login.cgi#anchor6,,
262,"Have you ever asked yourself what city you are currently in or where am I at. Well, just in case that happens to you some time, WhereAmI.At can hopefully tell you where you are.",Mapping,06.02.2006,https://www.programmableweb.com/mashup/whereami.,"Flickr, Google Search, Google Maps, hostip.info","Mapping, Search, Photos",http://whereami.at/,,
263,"Help us build the best source for healthy living and local news by submitting your tips, events and links so that we can all learn to live a more eco-friendly lifestyle.",Mapping,06.01.2006,https://www.programmableweb.com/mashup/ecolocal,GeoNames,"Mapping, England, Events",http://suttree.com/,,
264,"You can browse and listen to music using a map. If you join ArtistSerer.com you can download the music for free. A listing of nearly 150 musical genres on left, a map and chat window on right.",Mapping,05.31.2006,https://www.programmableweb.com/mashup/mp3-artistserver-music-map,Yahoo Maps,"Mapping, Music",http://www.ArtistServer.com/map.cfm,,
265,"Flickrball is a fun six-degrees-of-separation scavenger-hunt game, using Flickr thumbnails and tags for clues.",Games,05.30.2006,https://www.programmableweb.com/mashup/flickrball,Flickr,"Games, Photos",http://www.mindsack.com/flickrball/,,
266,"Free service allows people to publish their GPS location data and add photos, links, and create points and tracks on Google Satellite maps. Export data in GPX and KML, Yahoo geocoder for converting addresses to L/L.",Mapping,05.29.2006,https://www.programmableweb.com/mashup/loceight-data,"Flickr, Google AdWords , Google Maps, Yahoo Geocoding, GeoNames","Mapping, Mapping",http://www.loceight.com,,
267,Alternative interface into the Amazon catalog. Java applet with price sliders and other filtering tools.,eCommerce,05.29.2006,https://www.programmableweb.com/mashup/amazonhive,Amazon Product Advertising,eCommerce,http://www.hivegroup.com/amazon1.html,,
268,"ActorTracker takes feeds of upcoming television shows, movies and celebrity news combined into a shopping experience with merchandise from Amazon and eBay",eCommerce,05.29.2006,https://www.programmableweb.com/mashup/actortracker,"Amazon Product Advertising, eBay","eCommerce, Auctions, Movies, TV, Video",http://www.actortracker.com/,,
269,Discover and share your favorite bicycle routes. Bikely helps cyclists share knowledge of good Australian bicycle routes.,Cycling,05.26.2006,https://www.programmableweb.com/mashup/bikely,Google Maps,"Cycling, Mapping, Australian, Sports",http://www.bikely.com/,,
270,View the club teams for players on each of the national team rosters in this summers tournament.,Sports,05.24.2006,https://www.programmableweb.com/mashup/world-cup-roster-maps,Google Maps,"Sports, Sports, Mapping",http://soccerblogs.net/world_cup_map/,,
271,WebCottages is a directory of self catering holiday cottages and other self catering holiday accommodation from around the UK.,Travel,05.24.2006,https://www.programmableweb.com/mashup/webcottages,Google Maps,"Travel, Mapping, England",http://www.webcottages.co.uk/,,
272,"Local city guides for over 18,000 US cities.",Search,05.23.2006,https://www.programmableweb.com/mashup/my-city-map,"Flickr, Upcoming.org, Microsoft Bing Maps, Yahoo Search, Yahoo Traffic, Yahoo Local Search, Yahoo Related Suggestions","Search, Mapping",http://mycitymap.org/,,
273,"Browse the vineyards of Oregon via this comprehensive map. Search by location, varietal or vineyard amenity.",Food,05.23.2006,https://www.programmableweb.com/mashup/oregon-wine-explorer,Google Maps,"Food, Mapping, Wine",http://explorer.oregonwine.org/winery/search/intro,,
274,"If the earth were a sandwich. Fun way to find the antipodal, oposite side, point for any place on the earth. See them both side-by-side and drag them around. From Ze Frank.",Mapping,05.23.2006,https://www.programmableweb.com/mashup/earth-sandwich,Google Maps,"Mapping, Science",http://www.zefrank.com/sandwich/tool.html,,
275,"Indian bride and groom data from around the World and selected cities in India, via bharatmatrimony.com RSS feeds.",Mapping,05.22.2006,https://www.programmableweb.com/mashup/indian-matrimony-maps,Google Maps,"Mapping, Indian",http://www.mibazaar.com/matrimony/,,
276,LakeOntarioPorts.com is a directory of marine destinations on Lake Ontario. Includes boating and sailing destinations.,Mapping,05.22.2006,https://www.programmableweb.com/mashup/lake-ontario-ports,Google Maps,"Mapping, Canadian, Travel, Transportation",http://www.lakeontarioports.com,,
277,Find missing children with this Google Map combined with data from MissingKids.com.,Mapping,05.22.2006,https://www.programmableweb.com/mashup/missing-children-map,"Google Maps, Yahoo Geocoding",Mapping,http://www.mibazaar.com/missingkids.html,,
278,"Members of Ecademy.com who allow their street address, postcode or zipcode to be shown publicly are plotted on a Google Map. Work has been done to automatically bunch points when there are too many to display on the map at one time.",Mapping,05.22.2006,https://www.programmableweb.com/mashup/ecademy-members-google-map,Google Maps,Mapping,http://www.ecademy.com/module.php?mod=member&op=pnmap,,
279,"mashfot is a one-page view about photography. You can find links, news and photos on this site.",Photos,05.21.2006,https://www.programmableweb.com/mashup/mashfot-mashup-about-photography,"Flickr, del.icio.us, 23","Photos, News Services, Bookmarks",http://www.mashfot.com,,
280,Very unique mashup that allows you track any of dozens of satellites in realtime as they circle the earth. Watch them move across the top of Google Maps. Lots of peripheral details as well.,Mapping,05.21.2006,https://www.programmableweb.com/mashup/realtime-satellite-tracking-map,Google Maps,"Mapping, Science",http://www.n2yo.com/,,
281,"Specialized search interface for eBay. Filters more junk, finds misspelled items, see 30-day feedback trend for sellers. Winner of honorable mention in eBay developers 2006 challenge.",Auctions,05.21.2006,https://www.programmableweb.com/mashup/gumshoo,eBay,"Auctions, eCommerce",http://www.gumshoo.com/,,
282,"Useful mashup that lets you see who has been donating money to which political party by zip code. Good combination of raw data, charts and maps. Data source is The Fundrace Project.",Mapping,05.21.2006,https://www.programmableweb.com/mashup/following-political-dollars,Google Maps,"Mapping, Government",http://www.cs.indiana.edu/~markane/i590/contributors.html,,
283,"The Google Maps API lacks a Geocoder. This extension integrates free geocoders, for non-commercial use, directly into Google Maps.",Mapping,05.21.2006,https://www.programmableweb.com/mashup/mgeocoder,"Google Maps, geocoder",Mapping,http://brainoff.com/gmaps/mgeocoder.html,,
284,A one-click price checker. A handy bookmarklet to quickly compare prices for any product. Uses the Amazon API.,eCommerce,05.21.2006,https://www.programmableweb.com/mashup/priceheat,Amazon Product Advertising,"eCommerce, Search",http://www.priceheat.com/,,
285,"Provides detailed map of all US zip codes, powered by google map.",Mapping,05.18.2006,https://www.programmableweb.com/mashup/zip-code-map-0,Google Maps,Mapping,http://www.myzipcodemap.com,,
286,"Very interesting mashup technique from Microsoft Research, MSR. Shows how any type of map image data can be layered on top of a Virtual Earth map. This example with bike trail maps.",Mapping,05.17.2006,https://www.programmableweb.com/mashup/mapcruncher,Microsoft Bing Maps,"Mapping, Sports",http://research.microsoft.com/en-us/um/redmond/projects/mapcruncher/Gallery/NWBike/,,
287,"Subscribe to a Flickr page, getting email notifications whenever you upload new photos.",Email,05.16.2006,https://www.programmableweb.com/mashup/notifyr,Flickr,"Email, Photos",http://notifyr.com,,
288,Map of recent and archival news by country via New York Times RSS feeds and human rghts news by country via hrw.org feeds. Map also includes CIA Factbook data and Flickr images.,News Services,05.16.2006,https://www.programmableweb.com/mashup/recent-news-country-map,Google Maps,"News Services, Mapping",http://www.mibazaar.com/worldnews/,,
289,Intelligent agents based marketspace constantly aggregating top deals and rebates for a wide range of products.,eCommerce,05.15.2006,https://www.programmableweb.com/mashup/bitsoftreats.com,Amazon Product Advertising,eCommerce,http://www.BitsOfTreats.com,,
290,"Explore UK radio and television. Extensive search options. Uses data from BBC Backstage. Data available in multiple formats: RSS, iCal, JSON.",TV,05.14.2006,https://www.programmableweb.com/mashup/mightyv,BBC,"TV, Calendars, Music",http://www.mightyv.com/,,
291,Explore the relationship between Flickr groups and photos with this useful groups browser.,Photos,05.14.2006,https://www.programmableweb.com/mashup/flickr-group-browser,Flickr,Photos,http://krazydad.com/gustavog/GroupsBrowser.pl,,
292,"Multiple ways to browse random images from Flickr: all, interestingness, photostreams, groups, etc.",Photos,05.14.2006,https://www.programmableweb.com/mashup/flickrrandom,Flickr,Photos,http://krazydad.com/gustavog/FlickRandom.html,,
293,"This is a mashup that allows you to visualize geotagged resources on a map. Import your del.icio.us posts or Flickr photos, share your collections and read RSS feeds.",Mapping,05.13.2006,https://www.programmableweb.com/mashup/geotagit,"Flickr, del.icio.us, Microsoft Bing Maps, ZeeMaps, Yahoo Geocoding, Microsoft Bing","Mapping, Bookmarks, Photos",http://dotnetslackers.com/projects/GeoTagIt/GeoTagIt.aspx,,
294,Takes a BBC Programme search and converts the results in to iCal format for use in Google Calendar.,Calendars,05.13.2006,https://www.programmableweb.com/mashup/bbc-programmes-to-ical,"BBC, Google Calendar","Calendars, Video",http://www.kinlan.co.uk/2006/05/google-calander-mashup-with-bbc.html,,
295,Excellent visualization of current daylight and nighttime regions around the world. Use the Options bar on the right to tune the settings.,Mapping,05.12.2006,https://www.programmableweb.com/mashup/daylightmap.com,Google Maps,"Mapping, Science",http://www.daylightmap.com/,,
296,"Google Maps mashup of the Iles Sans Fil WiFi network in Montreal, Canada. Note: loads slowly.",Mapping,05.11.2006,https://www.programmableweb.com/mashup/realtime-wifi-map-montreal,Google Maps,"Mapping, Wi-Fi",http://auth.ilesansfil.org/nodeextra/map,,
297,"Browsable database of crime reports for Berkeley, California.",Crime,05.10.2006,https://www.programmableweb.com/mashup/berkeleyca-crimelog.org,"Google Maps, geocoder, Yahoo Geocoding","Crime, Mapping",http://berkeleyca.crimelog.org,,
298,"Eventsites allows users to create a mini-website for their event complete with description, a Google Map and photos from Flickr. Eventsites is unusual as a mashup in that the entire site is built using only AJAX and it stores no data of its own.",Events,05.10.2006,https://www.programmableweb.com/mashup/eventsites,"Flickr, Eventful, Google Maps","Events, Mapping, Photos",http://www.eventsites.co.uk,,
299,"Jauntlet is a tool for travelers to add travel plans and maps to many popular sites including MySpace, Facebook, and Blogger.",Mapping,05.08.2006,https://www.programmableweb.com/mashup/jauntlet,"Amazon Product Advertising, Blogger, Google Maps, Yahoo Maps","Mapping, Travel",http://jauntlet.com/,,
300,Map of the top high schools in the United States as reported in Newsweek. May 8th 2006 issue.,Education,05.07.2006,https://www.programmableweb.com/mashup/top-us-high-schools,"Google Maps, Yahoo Geocoding","Education, Mapping",http://www.mibazaar.com/education/high_school.html,,
301,Workout diary and community with integrated Google Maps to let you depict running routes. Account required.,Sports,05.07.2006,https://www.programmableweb.com/mashup/funbeat,Google Maps,"Sports, Mapping",http://www.funbeat.se,,
302,UK Local Knowledge - Using data from the directory enquiries database plotted onto a Google Map.,Reference,05.06.2006,https://www.programmableweb.com/mashup/knowcal,"Google AdWords , Google Maps","Reference, Mapping, England",http://www.knowcal.co.uk,,
303,"MyGuestmap allows your visitors to add pins to a map showing where they are and leaving a message. Create a map to allow your website visitors to place pins, a bookmark-map where only you can post, password-protected maps, and upload photos.",Mapping,05.06.2006,https://www.programmableweb.com/mashup/myguestmap,Google Maps,Mapping,http://mapservices.org/myguestmap/,,
304,Delicious Mona allows you enjoy your favorite news feeds on your mobile device. A mobile Story Player you can bookmark articles of interest back to your desktop.,Mobile,05.06.2006,https://www.programmableweb.com/mashup/deliciousmona,NewsGator,"Mobile, News Services, Messaging",http://deliciousmona.com,,
305,Last-minute vacation rental listings. All properties available in the next two weeks. Browse listings on a Google Map.,Mapping,05.06.2006,https://www.programmableweb.com/mashup/licketytrip-vacation-rentals,Google Maps,"Mapping, Real Estate, Travel",http://www.licketytrip.com/,,
306,List of webcams in Czech republic.,Webcams,05.05.2006,https://www.programmableweb.com/mashup/webcams.cz,Google Maps,"Webcams, Video",http://www.webcams.cz/webcams_map.php,,
307,"Large UK-based hotel, guest house, bed and breakfast hotelier managed directory.",Travel,05.05.2006,https://www.programmableweb.com/mashup/bed-and-breakfast-hotels-uk,Google Maps,"Travel, England",http://www.bedandbreakfasts.co.uk,,
308,Nice mashup of the NOAA Weather Service API and Google Maps. Enter an address and get detailed forecasts.,Mapping,05.05.2006,https://www.programmableweb.com/mashup/weathermole,"Google Maps, NOAA National Weather Service (NWS) NDFD SOAP","Mapping, Weather",http://weathermole.com/WeatherMole/index.html,,
309,JigDo combines Google Maps with the most popular trading website in the Netherlands: Marktplaats.nl.,Mapping,05.04.2006,https://www.programmableweb.com/mashup/jigdo,Google Maps,Mapping,http://www.sedoparking.com/jigdo.com,,
310,Mashup of a popular online sudoku player and Flickr. Sudoku player courtesy sudoku.com.au.,Photos,05.02.2006,https://www.programmableweb.com/mashup/flickrsudoku,Flickr,"Photos, Games",http://flickrsudoku.com,,
311,"New York City greenways, bike paths and bike lanes plotted on Google Maps.",Mapping,04.30.2006,https://www.programmableweb.com/mashup/nyc-bike-maps,Google Maps,"Mapping, Sports, New York City, Transportation",http://www.nycbikemaps.com/,,
312,"Comprehensive real estate service: home search, valuation tools, how-to guides, and agent finder.",Mapping,04.30.2006,https://www.programmableweb.com/mashup/real-estate-abc,Google Maps,"Mapping, Real Estate",http://www.realestateabc.com/,,
313,"Sophisticated home valuation tools. 65 million listings. Extensive data on comprables, many search and sort options.",Real Estate,04.30.2006,https://www.programmableweb.com/mashup/zillow.com,Microsoft Bing Maps,"Real Estate, Mapping",http://www.zillow.com/,,
314,Online map application in which you can do a virtual tour of the earth with other online buddies. You can see where they are wandering and have have IM chats with them.,Messaging,04.29.2006,https://www.programmableweb.com/mashup/globefeed-maps,Google Maps,"Messaging, Mapping",http://www.globefeed.com,,
315,"A map of homicide locations in New York City from 2003-05. Includes date, address, motive, victim description, and suspect description. Published on NYTimes.com on April 28, 2006. Data is from the New York City Police Department.",Mapping,04.29.2006,https://www.programmableweb.com/mashup/nytimes.com-homicide-map,Google Maps,"Mapping, Crime, New York City",http://www.nytimes.com/packages/html/nyregion/20060428_HOMICIDE_MAP.html,,
316,"Local Alerts, Local News, Yahoo Traffic, Google Maps, NOAA Weather mashup. Alert mashup includes CERT, earthquakes, tsunamis, Avian flu...",News Services,04.28.2006,https://www.programmableweb.com/mashup/localerts,"Google Maps, NOAA National Weather Service (NWS) NDFD SOAP, Yahoo Traffic","News Services, Mapping, Weather, Transportation",http://www.localerts.com,,
317,"Auction XVCD searches the item information through the eBay API and create a single chart. On the chart, the X axis represents the end time of the items in the auction, and the Y axis represents the price of the items. Requires xfy desktop tools.",Auctions,04.27.2006,https://www.programmableweb.com/mashup/xfy-auction-xvcd,eBay,Auctions,https://www.xfytec.com/community/modules/mydownloads/singlefile.php?lid=33,,
318,"FIFA, World Cup Soccer 2006 map. Latest team news via Yahoo FIFA 2006 World Cup Soccer RSS feeds and Goolge News feeds.",Sports,04.27.2006,https://www.programmableweb.com/mashup/world-cup-2006-map-0,Google Maps,"Sports, Mapping",http://www.mibazaar.com/worldcupsoccer/,,
319,Golf course and hotel locator for Myrtle Beach. Good coverage of the area. Warning: loads slowly.,Mapping,04.26.2006,https://www.programmableweb.com/mashup/myrtle-beach-golf-holiday,Google Maps,"Mapping, Sports",http://www.golfholiday.com/travel/maps/,,
320,"Very good, up-to-date gas price search with Google Maps station display.",Mapping,04.25.2006,https://www.programmableweb.com/mashup/mapgasprices.com,Google Maps,"Mapping, Transportation",http://www.mapgasprices.com/,,
321,"iLoveInns is a Bed and Breakfast locator. Search by location or by a region to drill down. It also has gift certificates, a shopping cart, my favorites and other features.",Mapping,04.24.2006,https://www.programmableweb.com/mashup/iloveinns,Google Maps,"Mapping, Travel",http://www.iloveinns.com,,
